Date,Academic_Year,Day_Type,Academic_Period,Week_Number,Semester,Is_Exam_Day,Exam_Type,Exam_Stress_Index,Is_Festival,Festival_Name,Festival_Category,Is_Long_Weekend,Expected_Occupancy_Percent,Cultural_Event,Special_Menu_Day,Institute_Notification_Sent,COVID_Restriction_Level
"September 09, 2021",2021-22,Week Day,Regular,36,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
2021-09-10,2021-22,Weekday,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,True,1
"September 11, 2021",2021-22,Weekend,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,44.6,,False,False,1
12/09/2021,2021-22,wknd,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,44.6,,True,False,1
2021-09-13,2021-22,Weekday,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,True,1
"September 14, 2021",2021-22,Weekday,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,False,1
2021-09-15,2021-22,Weekday,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,True,1
"September 16, 2021",2021-22,Weekday,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,True,1
2021-09-17,2021-22,Weekday,Exam,38,Odd_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,False,1
2021-09-18,2021-22,Weekend,Exam,38,Odd_Sem,True,Mid_Sem,5,False,,,False,44.6,,False,True,1
"September 19, 2021",2021-22,Weekend,Exam,38,Odd_Sem,True,Mid_Sem,5,False,,,False,44.6,,True,False,1
2021-09-20,2021-22,Weekday,Exam,38,Odd_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,False,1
2021-09-21,2021-22,Weekday,Regular,38,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
"September 22, 2021",2021-22,Weekday,Regular,38,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
"September 23, 2021",2021-22,Weekday,Regular,38,Odd_Sem,False,,0,False,,,False,66.5,,False,False,1
2021-09-24,2021-22,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,66.5,,False,False,1
"September 25, 2021",2021-22,Weekend,Regular,39,Odd_Sem,False,,0,False,,,False,56.5,,False,False,1
2021-09-26,2021-22,Weekend,Regular,39,Odd_Sem,False,,0,False,,,False,56.5,,True,False,1
2021-09-27,2021-22,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
28/09/2021,2021-22,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,66.5,,False,False,1
29/09/2021,2021-22,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
2021-09-30,2021-22,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
01/10/2021,2021-22,Weekday,Regular,40,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
02/10/2021,2021-22,Weekend,Regular,40,Odd_Sem,False,,0,True,Gandhi Jayanti,National,False,36.7,,True,True,1
"October 03, 2021",2021-22,Weekend,Regular,40,Odd_Sem,False,,0,False,,,False,56.5,,True,True,1
2021-10-04,2021-22,Weekday,Regular,40,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
2021-10-05,2021-22,Weekday,Regular,40,Odd_Sem,False,,0,False,,,False,66.5,,False,False,1
2021-10-06,2021-22,Weekday,Regular,40,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
07/10/2021,2021-22,Weekday,Regular,40,Odd_Sem,False,,0,False,,,False,66.5,,False,False,1
2021-10-08,2021-22,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,66.5,,False,False,1
2021-10-09,2021-22,Weekend,Regular,41,Odd_Sem,False,,0,False,,,False,56.5,,False,True,1
2021-10-10,2021-22,Weekend,Regular,41,Odd_Sem,False,,0,False,,,False,56.5,,True,True,1
2021-10-11,2021-22,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
2021-10-12,2021-22,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,66.5,,False,False,1
13/10/2021,2021-22,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
14/10/2021,2021-22,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
"October 15, 2021",2021-22,Weekday,Regular,42,Odd_Sem,False,,0,False,,,False,66.5,,False,False,1
"October 16, 2021",2021-22,Weekend,Regular,42,Odd_Sem,False,,0,False,,,False,56.5,,False,True,1
2021-10-17,2021-22,Weekend,Regular,42,Odd_Sem,False,,0,False,,,False,56.5,,True,True,1
"October 18, 2021",2021-22,Weekday,Regular,42,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
2021-10-19,2021-22,Weekday,Regular,42,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
2021-10-20,2021-22,Weekday,Pre_Exam,42,Odd_Sem,False,,4,False,,,False,59.5,,False,True,1
2021-10-21,2021-22,Weekday,Pre_Exam,42,Odd_Sem,False,,4,False,,,False,59.5,,False,True,1
2021-10-22,2021-22,Weekday,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,59.5,,False,True,1
23/10/2021,2021-22,Weekend,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,50.6,,False,True,1
2021-10-24,2021-22,Weekend,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,50.6,,True,True,1
2021-10-25,2021-22,Weekday,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,59.5,,False,False,1
2021-10-26,2021-22,weekday,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,59.5,,False,True,1
2021-10-27,2021-22,Weekday,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,59.5,,False,True,1
2021-10-28,2021-22,Weekday,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,59.5,Sports Meet,False,True,1
2021-10-29,2021-22,Weekday,Pre_Exam,44,Odd_Sem,False,,4,False,,,False,59.5,,False,True,1
2021-10-30,2021-22,Weekend,Pre_Exam,44,Odd_Sem,False,,4,False,,,False,50.6,,False,True,1
2021-10-31,2021-22,Weekend,Pre_Exam,44,Odd_Sem,False,,4,False,,,False,50.6,,True,True,1
01/11/2021,2021-22,Weekday,Regular,44,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
02/11/2021,2021-22,weekday,Regular,44,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
2021-11-03,2021-22,Weekday,Regular,44,Odd_Sem,False,,0,True,Diwali,Religious,False,43.2,,True,True,1
"November 04, 2021",2021-22,Weekday,Regular,44,Odd_Sem,False,,0,True,Diwali,Religious,False,43.2,,True,False,1
2021-11-05,2021-22,Weekday,Regular,45,Odd_Sem,False,,0,True,Diwali,Religious,False,43.2,,True,True,1
06/11/2021,2021-22,Weekend,Regular,45,Odd_Sem,False,,0,False,,,True,39.6,,False,False,1
2021-11-07,2021-22,Weekend,Regular,45,Odd_Sem,False,,0,False,,,False,56.5,,True,True,1
2021-11-08,2021-22,Weekday,Regular,45,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
2021-11-09,2021-22,Weekday,Regular,45,Odd_Sem,False,,0,False,,,False,66.5,,False,True,1
10/11/2021,2021-22,Weekday,Exam,45,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
2021-11-11,2021-22,Weekday,Exam,45,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
"November 12, 2021",2021-22,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,False,1
2021-11-13,2021-22,wknd,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,44.6,,False,True,1
2021-11-14,2021-22,Weekend,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,44.6,,True,True,1
2021-11-15,2021-22,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
2021-11-16,2021-22,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
2021-11-17,2021-22,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
2021-11-18,2021-22,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
"November 19, 2021",2021-22,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
20/11/2021,2021-22,Weekend,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,44.6,,False,True,1
2021-11-21,2021-22,weekend,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,44.6,,True,False,1
2021-11-22,2021-22,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
23/11/2021,2021-22,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
2021-11-24,2021-22,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
2021-11-25,2021-22,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
2021-11-26,2021-22,Weekday,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
"November 27, 2021",2021-22,Weekend,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,44.6,,False,True,1
2021-11-28,2021-22,weekend,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,44.6,,True,True,1
2021-11-29,2021-22,Weekday,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
2021-11-30,2021-22,Weekday,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,52.5,,False,True,1
2021-12-01,2021-22,Weekday,Post_Exam,48,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
"December 02, 2021",2021-22,Weekday,Post_Exam,48,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
2021-12-03,2021-22,Weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
"December 04, 2021",2021-22,Weekend,Post_Exam,49,Summer_Break,False,,0,False,,,False,56.5,,False,True,1
2021-12-05,2021-22,Weekend,Post_Exam,49,Summer_Break,False,,0,False,,,False,56.5,,True,True,1
"December 06, 2021",2021-22,Weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,66.5,,False,False,1
2021-12-07,2021-22,Weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,66.5,,False,False,1
08/12/2021,2021-22,Weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
2021-12-09,2021-22,Weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,66.5,,False,False,1
2021-12-10,2021-22,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
2021-12-11,2021-22,Weekend,Post_Exam,50,Summer_Break,False,,0,False,,,False,56.5,,False,False,1
2021-12-12,2021-22,Weekend,Post_Exam,50,Summer_Break,False,,0,False,,,False,56.5,,True,True,1
2021-12-13,2021-22,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
14/12/2021,2021-22,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
2021-12-15,2021-22,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
2021-12-16,2021-22,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
2021-12-17,2021-22,Week Day,Post_Exam,51,Summer_Break,False,,0,False,,,False,66.5,,False,True,1
2021-12-18,2021-22,Weekend,Post_Exam,51,Summer_Break,False,,0,False,,,False,56.5,,False,True,1
"December 19, 2021",2021-22,Weekend,Post_Exam,51,Summer_Break,False,,0,False,,,False,56.5,,True,True,1
"December 20, 2021",2021-22,Weekday,Vacation,51,Summer_Break,False,,0,False,,,False,10.5,,False,True,1
21/12/2021,2021-22,Weekday,Vacation,51,Summer_Break,False,,0,False,,,False,10.5,,False,True,1
2021-12-22,2021-22,Weekday,Vacation,51,Summer_Break,False,,0,False,,,False,10.5,,False,False,1
2021-12-23,2021-22,Weekday,Vacation,51,Summer_Break,False,,0,False,,,False,10.5,,False,True,1
"December 24, 2021",2021-22,Weekday,Vacation,52,Summer_Break,False,,0,True,Christmas,Religious,False,6.8,,True,True,1
"December 25, 2021",2021-22,Weekend,Vacation,52,Summer_Break,False,,0,True,Christmas,Religious,True,4.1,,True,False,1
26/12/2021,2021-22,Weekend,Vacation,52,Summer_Break,False,,0,True,Christmas,Religious,True,4.1,,True,True,1
2021-12-27,2021-22,Weekday,Vacation,52,Summer_Break,False,,0,False,,,False,10.5,Tech Symposium,False,False,1
28/12/2021,2021-22,Weekday,Vacation,52,Summer_Break,False,,0,False,,,False,10.5,,False,True,1
"December 29, 2021",2021-22,Weekday,Vacation,52,Summer_Break,False,,0,False,,,False,10.5,,False,True,1
30/12/2021,2021-22,Weekday,Vacation,52,Summer_Break,False,,0,False,,,False,10.5,,False,True,1
2021-12-31,2021-22,Weekday,Vacation,53,Summer_Break,False,,0,False,,,False,10.5,,False,True,1
"January 01, 2022",2021-22,weekend,Orientation,1,Even_Sem,False,,0,False,,,False,56.5,,False,True,1
2022-01-02,2021-22,Weekend,Orientation,1,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
"January 03, 2022",2021-22,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"January 04, 2022",2021-22,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-01-05,2021-22,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-01-06,2021-22,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-01-07,2021-22,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
"January 08, 2022",2021-22,Weekend,Orientation,2,Even_Sem,False,,0,False,,,False,56.5,,False,True,1
2022-01-09,2021-22,Weekend,Orientation,2,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
10/01/2022,2021-22,Weekday,Orientation,2,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
"January 11, 2022",2021-22,Weekday,Regular,2,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-01-12,2021-22,Weekday,Regular,2,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
13/01/2022,2021-22,Weekday,Regular,2,Even_Sem,False,,0,True,Pongal,Regional,False,43.2,,True,True,1
2022-01-14,2021-22,Weekday,Regular,2,Even_Sem,False,,0,True,Pongal,Regional,False,43.2,,True,True,1
15/01/2022,2021-22,Weekend,Regular,3,Even_Sem,False,,0,True,Pongal,Regional,True,25.7,,True,False,1
2022-01-16,2021-22,Weekend,Regular,3,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
17/01/2022,2021-22,WKDAY,Regular,3,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-01-18,2021-22,Weekday,Regular,3,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"January 19, 2022",2021-22,Weekday,Regular,3,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
"January 20, 2022",2021-22,Weekday,Regular,3,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"January 21, 2022",2021-22,Weekday,Regular,3,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-01-22,2021-22,Weekend,Regular,4,Even_Sem,False,,0,False,,,False,56.5,,False,True,1
2022-01-23,2021-22,Weekend,Regular,4,Even_Sem,False,,0,False,,,False,56.5,,True,False,1
24/01/2022,2021-22,Weekday,Regular,4,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
25/01/2022,2021-22,Weekday,Regular,4,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
2022-01-26,2021-22,Weekday,Regular,4,Even_Sem,False,,0,True,Republic Day,National,False,43.2,,True,True,1
2022-01-27,2021-22,Weekday,Regular,4,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"January 28, 2022",2021-22,Weekday,Regular,4,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-01-29,2021-22,Weekend,Regular,5,Even_Sem,False,,0,False,,,False,56.5,,False,True,1
"January 30, 2022",2021-22,Weekend,Regular,5,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
2022-01-31,2021-22,Weekday,Regular,5,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
01/02/2022,2021-22,Weekday,Regular,5,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"February 02, 2022",2021-22,Weekday,Regular,5,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-02-03,2021-22,Weekday,Regular,5,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
"February 04, 2022",2021-22,Weekday,Regular,5,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-02-05,2021-22,Weekend,Regular,6,Even_Sem,False,,0,False,,,False,56.5,,False,False,1
06/02/2022,2021-22,Weekend,Regular,6,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
07/02/2022,2021-22,Weekday,Regular,6,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"February 08, 2022",2021-22,Weekday,Regular,6,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
2022-02-09,2021-22,Weekday,Regular,6,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"February 10, 2022",2021-22,Weekday,Regular,6,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
"February 11, 2022",2021-22,Weekday,Regular,6,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-02-12,2021-22,Weekend,Regular,7,Even_Sem,False,,0,False,,,False,56.5,,False,False,1
2022-02-13,2021-22,Weekend,Regular,7,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
2022-02-14,2021-22,Weekday,Regular,7,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-02-15,2021-22,Weekday,Regular,7,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
2022-02-16,2021-22,Weekday,Regular,7,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"February 17, 2022",2021-22,Weekday,Regular,7,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-02-18,2021-22,Weekday,Regular,7,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-02-19,2021-22,Weekend,Regular,8,Even_Sem,False,,0,False,,,False,56.5,,False,False,1
2022-02-20,2021-22,wknd,Regular,8,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
2022-02-21,2021-22,WKDAY,Regular,8,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-02-22,2021-22,Weekday,Regular,8,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-02-23,2021-22,Weekday,Regular,8,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
24/02/2022,2021-22,Weekday,Regular,8,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
25/02/2022,2021-22,Weekday,Regular,8,Even_Sem,False,,0,False,,,False,66.5,Annual Day,False,True,1
"February 26, 2022",2021-22,Weekend,Regular,9,Even_Sem,False,,0,False,,,False,56.5,,False,True,1
2022-02-27,2021-22,Weekend,Regular,9,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
"February 28, 2022",2021-22,Weekday,Regular,9,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-03-01,2021-22,Weekday,Regular,9,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
02/03/2022,2021-22,Weekday,Regular,9,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"March 03, 2022",2021-22,Weekday,Regular,9,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-03-04,2021-22,Weekday,Regular,9,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-03-05,2021-22,Weekend,Regular,10,Even_Sem,False,,0,False,,,False,56.5,,False,True,1
2022-03-06,2021-22,wknd,Regular,10,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
2022-03-07,2021-22,Weekday,Regular,10,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
2022-03-08,2021-22,Weekday,Regular,10,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-03-09,2021-22,Week Day,Regular,10,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-03-10,2021-22,weekday,Exam,10,Even_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,True,1
"March 11, 2022",2021-22,Weekday,Exam,10,Even_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,False,1
2022-03-12,2021-22,Weekend,Exam,11,Even_Sem,True,Mid_Sem,5,False,,,False,44.6,,False,True,1
2022-03-13,2021-22,Weekend,Exam,11,Even_Sem,True,Mid_Sem,5,False,,,False,44.6,,True,True,1
2022-03-14,2021-22,Weekday,Exam,11,Even_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,True,1
15/03/2022,2021-22,Week Day,Exam,11,Even_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,False,1
2022-03-16,2021-22,Weekday,Exam,11,Even_Sem,True,Mid_Sem,5,False,,,False,52.5,,False,True,1
17/03/2022,2021-22,Weekday,Exam,11,Even_Sem,True,Mid_Sem,5,True,Holi,Religious,False,34.1,,True,True,1
2022-03-18,2021-22,Weekday,Exam,11,Even_Sem,True,Mid_Sem,5,True,Holi,Religious,False,34.1,,True,True,1
2022-03-19,2021-22,Weekend,Exam,12,Even_Sem,True,Mid_Sem,5,True,Holi,Religious,True,20.3,,True,False,1
2022-03-20,2021-22,Weekend,Exam,12,Even_Sem,True,Mid_Sem,5,False,,,False,44.6,,True,True,1
2022-03-21,2021-22,Weekday,Regular,12,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"March 22, 2022",2021-22,Weekday,Regular,12,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
2022-03-23,2021-22,Weekday,Regular,12,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
2022-03-24,2021-22,Weekday,Regular,12,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"March 25, 2022",2021-22,Weekday,Regular,12,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-03-26,2021-22,Weekend,Regular,13,Even_Sem,False,,0,False,,,False,56.5,,False,True,1
2022-03-27,2021-22,Weekend,Regular,13,Even_Sem,False,,0,False,,,False,56.5,,True,True,1
2022-03-28,2021-22,Weekday,Regular,13,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
"March 29, 2022",2021-22,Weekday,Regular,13,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-03-30,2021-22,Weekday,Regular,13,Even_Sem,False,,0,False,,,False,66.5,,False,False,1
2022-03-31,2021-22,Weekday,Regular,13,Even_Sem,False,,0,False,,,False,66.5,,False,True,1
2022-04-01,2021-22,Weekday,Regular,13,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-04-02,2021-22,Weekend,Regular,14,Even_Sem,False,,0,False,,,False,80.8,,False,True,0
2022-04-03,2021-22,Weekend,Regular,14,Even_Sem,False,,0,False,,,False,80.8,,True,True,0
"April 04, 2022",2021-22,Weekday,Regular,14,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-04-05,2021-22,Weekday,Regular,14,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-04-06,2021-22,Weekday,Regular,14,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
07/04/2022,2021-22,Weekday,Regular,14,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-04-08,2021-22,Weekday,Regular,14,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-04-09,2021-22,Weekend,Regular,15,Even_Sem,False,,0,False,,,False,80.8,,False,True,0
2022-04-10,2021-22,weekend,Regular,15,Even_Sem,False,,0,False,,,False,80.8,,True,True,0
"April 11, 2022",2021-22,Weekday,Regular,15,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-04-12,2021-22,Weekday,Regular,15,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-04-13,2021-22,Weekday,Regular,15,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
"April 14, 2022",2021-22,Weekday,Regular,15,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-04-15,2021-22,Weekday,Regular,15,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-04-16,2021-22,Weekend,Regular,16,Even_Sem,False,,0,False,,,False,80.8,,False,True,0
"April 17, 2022",2021-22,Weekend,Regular,16,Even_Sem,False,,0,False,,,False,80.8,,True,True,0
2022-04-18,2021-22,Weekday,Regular,16,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
"April 19, 2022",2021-22,Weekday,Regular,16,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-04-20,2021-22,Weekday,Pre_Exam,16,Even_Sem,False,,4,False,,,False,85.0,,False,False,0
21/04/2022,2021-22,Weekday,Pre_Exam,16,Even_Sem,False,,4,False,,,False,85.0,,False,True,0
"April 22, 2022",2021-22,Weekday,Pre_Exam,16,Even_Sem,False,,4,False,,,False,85.0,,False,True,0
2022-04-23,2021-22,Weekend,Pre_Exam,17,Even_Sem,False,,4,False,,,False,72.2,,False,True,0
2022-04-24,2021-22,WEEKEND,Pre_Exam,17,Even_Sem,False,,4,False,,,False,72.2,,True,True,0
25/04/2022,2021-22,Weekday,Pre_Exam,17,Even_Sem,False,,4,False,,,False,85.0,,False,True,0
26/04/2022,2021-22,Weekday,Pre_Exam,17,Even_Sem,False,,4,False,,,False,85.0,Annual Day,False,True,0
2022-04-27,2021-22,Weekday,Pre_Exam,17,Even_Sem,False,,4,False,,,False,85.0,,False,True,0
2022-04-28,2021-22,Weekday,Pre_Exam,17,Even_Sem,False,,4,False,,,False,85.0,,False,True,0
2022-04-29,2021-22,Weekday,Pre_Exam,17,Even_Sem,False,,4,False,,,False,85.0,,False,False,0
2022-04-30,2021-22,Weekend,Pre_Exam,18,Even_Sem,False,,4,False,,,False,72.2,,False,True,0
"May 01, 2022",2021-22,Weekend,Regular,18,Even_Sem,False,,0,True,Eid,Religious,True,36.7,,True,True,0
2022-05-02,2021-22,Weekday,Regular,18,Even_Sem,False,,0,True,Eid,Religious,False,61.7,,True,False,0
2022-05-03,2021-22,Weekday,Regular,18,Even_Sem,False,,0,True,Eid,Religious,False,61.7,,True,True,0
2022-05-04,2021-22,Weekday,Regular,18,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-05-05,2021-22,Weekday,Exam,18,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
06/05/2022,2021-22,Weekday,Exam,18,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-05-07,2021-22,Weekend,Exam,19,Even_Sem,True,End_Sem,8,False,,,False,63.7,,False,True,0
2022-05-08,2021-22,Weekend,Exam,19,Even_Sem,True,End_Sem,8,False,,,False,63.7,,True,False,0
2022-05-09,2021-22,Weekday,Exam,19,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
"May 10, 2022",2021-22,Weekday,Exam,19,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
11/05/2022,2021-22,weekday,Exam,19,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
2022-05-12,2021-22,Weekday,Exam,19,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-05-13,2021-22,Weekday,Exam,19,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-05-14,2021-22,Weekend,Exam,20,Even_Sem,True,End_Sem,8,False,,,False,63.7,,False,False,0
2022-05-15,2021-22,Weekend,Exam,20,Even_Sem,True,End_Sem,8,False,,,False,63.7,,True,False,0
2022-05-16,2021-22,Weekday,Exam,20,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
